"Replicate"	"Flowcell"	"Run"	"Locus"	"X.SampleID"	"Ecotype"	"Year"	"mon"	"month_2"	"Day"	"Experiment"	"Month"	"Combi"	"label"	"Group"	"numFtrad_Otu_s"	"c__Agaricomycetes_unclassified"	"c__Agaricostilbomycetes_unclassified"	"c__Arthoniomycetes_unclassified"	"c__Dothideomycetes_unclassified"	"c__Lecanoromycetes_unclassified"	"c__Leotiomycetes_unclassified"	"c__Microbotryomycetes_unclassified"	"c__Sordariomycetes_unclassified"	"c__Tremellomycetes_unclassified"	"k__Fungi_unclassified"	"o__Acrospermales"	"o__Agaricales"	"o__Agaricostilbales"	"o__Amylocorticiales"	"o__Atheliales"	"o__Auriculariales"	"o__Caliciales"	"o__Cantharellales"	"o__Capnodiales"	"o__Chaetosphaeriales"	"o__Chaetothyriales"	"o__Chytridiales"	"o__Corticiales"	"o__Cystobasidiales"	"o__Cystobasidiomycetes_ord_Incertae_sedis"	"o__Cystofilobasidiales"	"o__Diversisporales"	"o__Dothideales"	"o__Entylomatales"	"o__Erysiphales"	"o__Erythrobasidiales"	"o__Eurotiales"	"o__Filobasidiales"	"o__Glomerales"	"o__Glomerellales"	"o__GS08"	"o__Helotiales"	"o__Holtermanniales"	"o__Hymenochaetales"	"o__Hypoceales"	"o__Hypocreales"	"o__Lecanorales"	"o__Lecanoromycetes_ord_Incertae_sedis"	"o__Lepidoptera"	"o__Leucosporidiales"	"o__Lichenostigmatales"	"o__Lulworthiales"	"o__Malasseziales"	"o__Microascales"	"o__Microbotryales"	"o__Microbotryomycetes_ord_Incertae_sedis"	"o__Mortierellales"	"o__Myriangiales"	"o__Myrmecridiales"	"o__Onygenales"	"o__Orbiliales"	"o__Pezizales"	"o__Phacidiales"	"o__Phomatosporales"	"o__Platygloeales"	"o__Pleosporales"	"o__Polyporales"	"o__Rhizophydiales"	"o__Rhytismatales"	"o__Russulales"	"o__Saccharomycetales"	"o__Sebacinales"	"o__Sordariales"	"o__Sporidiobolales"	"o__Taphrinales"	"o__Teloschistales"	"o__Thelebolales"	"o__Trechisporales"	"o__Tremellales"	"o__Tubeufiales"	"o__unclassified_Cercozoa"	"o__unclassified_Chytridiomycetes"	"o__unclassified_Chytridiomycota"	"o__unclassified_Cystobasidiomycetes"	"o__unclassified_Rozellomycota"	"o__unclassified_Taphrinomycetes"	"o__Ustilaginales"	"o__Venturiales"	"o__Xylariales"	"p__Ascomycota_unclassified"	"p__Basidiomycota_unclassified"	"p__Chytridiomycota_unclassified"
"S238"	6	"F"	"Ftrad"	"F.Ftrad.28"	"K"	2017	1	3	15	3	"Jan"	"Jan3K"	0.03	"F.Ftrad.28"	977	0	0	0	0.000736687013260366	0	0	7.01606679295587e-05	0.00052620500947169	0	0.0361327439837227	0	0.00192941836806286	0.0748965130148039	0	0	0	0	0.000210482003788676	0.102715217848874	0	0.00487616642110433	0	0	0	0.0330807549287869	0.278151968006735	0.000456044341542132	0.00126289202273206	0.00477092541920999	0	0	0.0022100610397811	0.00319231039079492	0	0.00449028274749176	0.000280642671718235	0.00929628850066653	0.000210482003788676	0	0	0.0322037465796674	0	0	0	0.00129797235669684	0	0	3.50803339647793e-05	0	0.000420964007577352	3.50803339647793e-05	0.0115063495404476	7.01606679295587e-05	0	0.000385883673612573	0	0	0	0	0	0.0413597137444748	7.01606679295587e-05	0.000105241001894338	0	0.000841928015154704	0	0	0.00620921911176594	0.243703080053322	0.0298182838700624	3.50803339647793e-05	0.00185925770013331	0	0.0551462849926331	0.000315723005683014	0	0.0020346593699572	0.000631446011366028	7.01606679295587e-05	0	0	0	0.000385883673612573	0.00126289202273206	0.00189433803409808	0.00869992282326528	0.000105241001894338
"S239"	6	"F"	"Ftrad"	"F.Ftrad.29"	"S"	2017	1	3	15	3	"Jan"	"Jan3S"	0.03	"F.Ftrad.29"	977	0	0	0	0.000148765248437965	0	0	0	0	0	0.0201328969552712	0	0.000644649409897848	0.00709114350887633	0	0	0	0	0.000247942080729941	0.0816225329762967	4.95884161459883e-05	0.000917385698700783	0	0.000446295745313895	0	0.00535554894376674	0.44641971635426	0.000272736288802936	9.91768322919766e-05	0.00238024397500744	7.43826242189824e-05	0.000198353664583953	0.000694237826043836	0.00312407021719726	0	0.00133888723594168	2.47942080729941e-05	0.00753743925419022	0.00272736288802936	9.91768322919766e-05	0	0.000917385698700783	0	0	0	0.00575225627293464	0	0	0	0	0.000818208866408807	7.43826242189824e-05	0.00104135673906575	0.000198353664583953	7.43826242189824e-05	2.47942080729941e-05	0	0	0	2.47942080729941e-05	0	0.0222404046414758	0.000644649409897848	7.43826242189824e-05	9.91768322919766e-05	0.000173559456510959	0	7.43826242189824e-05	0.000446295745313895	0.172443717147674	0.0414559158980462	4.95884161459883e-05	0.0114797183377963	0	0.156897748685907	0.000123971040364971	9.91768322919766e-05	0	0.000619855201824854	0.000396707329167906	0	0	0	0	0.000570266785678865	0.00106615094713875	0.000446295745313895	2.47942080729941e-05
"S24"	2	"B"	"Ftrad"	"B.Ftrad.12"	"K"	2015	1	3	15	1	"Jan"	"Jan1K"	0.03	"B.Ftrad.12"	977	0	0	0	0.00088999644001424	0.000177999288002848	0	0.00142399430402278	0.000355998576005696	0	0.0542897828408686	0	0.0161979352082592	0.0338198647205411	0.00088999644001424	0.00106799572801709	0	0.000355998576005696	0.000533997864008544	0.0555357778568886	0	0.00640797436810253	0	0.00195799216803133	0.000533997864008544	0.00320398718405126	0.24688501245995	0.0112139551441794	0.000533997864008544	0.00498398006407974	0.00676397294410822	0.00088999644001424	0.00088999644001424	0.0233179067283731	0	0.000711997152011392	0	0.0275898896404414	0.00818796724813101	0	0	0.0172659309362763	0.000533997864008544	0	0	0.0329298682805269	0	0	0	0	0.0722677109291563	0.00284798860804557	0.00818796724813101	0.000177999288002848	0.000177999288002848	0	0	0.0302598789604842	0.000355998576005696	0	0	0.0402278390886436	0.00160199359202563	0	0	0.00106799572801709	0	0	0.0040939836240655	0.050373798504806	0.0088999644001424	0.000355998576005696	0.0234959060163759	0.000177999288002848	0.161801352794589	0.000533997864008544	0	0	0.00124599501601994	0.000533997864008544	0	0.00106799572801709	0.00142399430402278	0.00587397650409398	0.000711997152011392	0.0201139195443218	0.00177999288002848	0
"S240"	6	"F"	"Ftrad"	"F.Ftrad.30"	"S"	2017	1	3	15	3	"Jan"	"Jan3S"	0.03	"F.Ftrad.30"	977	0	0	0	0.000398215992354253	0	0	0.000318572793883402	0	0	0.0206806838695975	0	0.00177869809918233	0.00233620048847828	0	0	0	5.30954656472337e-05	0.0042476372517787	0.0509450992885208	2.65477328236169e-05	0.00167250716788786	0	0.000345120526707019	0.000159286396941701	0.00331846660295211	0.594987788042901	0.000530954656472337	0.00042476372517787	0.000584050122119571	0.000345120526707019	0	0.00111500477859191	0.00860146543485186	0	0.00111500477859191	0	0.0109907613889774	0.050307953700754	0	0	0.00732717425931825	0.000637145587766805	0	0	0.000982266114473824	0	0	0	0	0.00148667303812254	0.000557502389295954	0.00042476372517787	0	0	0	0	0	0	0.000159286396941701	0	0.0170967399384093	0.000663693320590422	0	7.96431984708506e-05	2.65477328236169e-05	0	0	0.00719443559520017	0.0701391101199958	0.00727407879367102	0	0.00411489858766061	0	0.118774556652862	0.00212381862588935	0	0	0.00140702983965169	0.000212381862588935	0	0	0	0	0.000345120526707019	0.00294679834342147	0.00042476372517787	0.000318572793883402
"S241"	6	"F"	"Ftrad"	"F.Ftrad.31"	"S"	2017	1	3	15	3	"Jan"	"Jan3S"	0.03	"F.Ftrad.31"	977	0	0	0	0.000291554634098934	0	0.00278596650361204	0	0	0	0.00877903398231235	0	0.00106903365836276	0.0481065146263241	0	0	0	0	0.00032394959344326	0.086948070880171	0	0.00239722699148013	0	0.000194369756065956	9.71848780329781e-05	0.0122452946321552	0.461466195859924	0	0.000356344552787586	0.0195665554439729	0.000226764715410282	0.000129579837377304	0.00217046227606984	0.00890861381968966	0	6.4789918688652e-05	0	0.0041141598367294	0.000388739512131912	0	0	0.000129579837377304	0	0	3.2394959344326e-05	0.00103663869901843	6.4789918688652e-05	0	0	0	0.000971848780329781	0	0.000388739512131912	6.4789918688652e-05	0	0	0	0	0	0	0	0.020862353817746	0.00048592439016489	0	0.00016197479672163	0	0	0	3.2394959344326e-05	0.184521688425281	0.0064789918688652	9.71848780329781e-05	0.00767760536460527	0	0.108523113803492	0.000291554634098934	0	0	0.00136058829246169	9.71848780329781e-05	0	6.4789918688652e-05	0	6.4789918688652e-05	0.000291554634098934	0.00197609252000389	0.00194369756065956	0.00174932780459361
"S242"	6	"F"	"Ftrad"	"F.Ftrad.32"	"S"	2017	1	3	15	3	"Jan"	"Jan3S"	0.03	"F.Ftrad.32"	977	0	0	0	3.55201932298512e-05	0	7.10403864597023e-05	0	0	0	0.00994565410435833	0	0.000568323091677619	0.0382907683017796	0	0	0	0.000106560579689554	0	0.084005256988598	0	0.000639363478137321	0	3.55201932298512e-05	0	0.00653571555429262	0.436969417113629	0.000142080772919405	7.10403864597023e-05	0.000568323091677619	0	0	0.000426242318758214	0.0044400241537314	0	0.000213121159379107	0.000177600966149256	0.00525698859801797	0.0432280751607289	7.10403864597023e-05	0	0.0030547366177672	0.000213121159379107	0	0	0.00092352502397613	0	0	0	0	0.00326785777714631	0	0.00092352502397613	0	0	0	0	0	0	0	0	0.0228039640535645	0.000248641352608958	0	0	0.000213121159379107	0	0	0.0143856782580897	0.0736688807587113	0.0808439597911413	0	0.000852484637516428	0	0.163606010016694	0.000674883671367172	0.000142080772919405	0	0.000888004830746279	7.10403864597023e-05	0	0	3.55201932298512e-05	0	0.00060384328490747	0.000639363478137321	0.000106560579689554	3.55201932298512e-05
"S243"	6	"F"	"Ftrad"	"F.Ftrad.33"	"W"	2014	12	2	17	1	"Dec"	"Dec1W"	0.03	"F.Ftrad.33"	977	0	0	0	5.57444673616144e-05	0	0	0.000167233402084843	0	0	0.0368470929260271	0	0.0134344166341491	0.0184514186966944	5.57444673616144e-05	0.000111488934723229	0	0	0	0.0459334411059702	0	0.000167233402084843	0	0.000167233402084843	0.000167233402084843	0.00412509058475946	0.104911087574558	0	0.000557444673616144	0.0132671832320642	0.00144935615140197	0.000111488934723229	0.00105914487987067	0.0545738335470205	0	0.00100340041250906	0	0.00295445677016556	0.20235241652266	0	0	0.000501700206254529	5.57444673616144e-05	0.000167233402084843	0	0.00167233402084843	0	0	0	0.000278722336808072	0.0135459055688723	0.00434806845420592	0.00189531189029489	0	0	0	0	0	0	5.57444673616144e-05	0	0.0231896984224316	0.000111488934723229	0	0	0.000947655945147444	0	0	0.000167233402084843	0.246613523607782	0.00563019120352305	5.57444673616144e-05	0.00133786721667874	0	0.19371202408161	0.000167233402084843	0	0	0.000613189140977758	0.00089191147778583	0	0	0	0.000278722336808072	0.000334466804169686	0.000445955738892915	0.00105914487987067	0
"S244"	6	"F"	"Ftrad"	"F.Ftrad.34"	"W"	2014	12	2	17	1	"Dec"	"Dec1W"	0.03	"F.Ftrad.34"	977	0	0	0	9.49171847563001e-05	4.74585923781501e-05	0	4.74585923781501e-05	0	0	0.00669166152531916	0	0.0033221014664705	0.0022780124341512	0	0	0	0	0	0.0205021119073608	0	0.00118646480945375	0	0	0	0.00417635612927721	0.19215984053913	0	0.0022780124341512	0.000806796070428551	0.000474585923781501	0.00023729296189075	0.00213563665701675	0.00692895448720991	0	0	0	0.00963409425276446	0.182003701770206	0	0	0.000806796070428551	0	0	0	0.0238242133738313	4.74585923781501e-05	0	0	0	0.00578994827013431	0.00298989131982345	0.00194580228750415	0	0	0	0	0	0	4.74585923781501e-05	0	0.00968155284514261	0	0	0	0	0	0	9.49171847563001e-05	0.389112998908452	0.056285890560486	0	0.00982392862227706	0	0.0565231835223767	0.001898343695126	0.000664420293294101	0	0.0023729296189075	0	0	0	0	0.000379668739025201	0.000616961700915951	0.0020881780646386	0	0
"S245"	6	"F"	"Ftrad"	"F.Ftrad.35"	"W"	2014	12	2	17	1	"Dec"	"Dec1W"	0.03	"F.Ftrad.35"	977	0	0	0	0	0	0.000941501380868692	0.000345217172985187	0	0	0.0218114486567914	0	0.00429952297263369	0.00568039166457444	0	0.00100426813959327	0	0	0.000627667587245795	0.0254833040421793	0	0.000251067034898318	0	0	0	0.000251067034898318	0.263463469746422	0	0.000470750690434346	0.0147815716796385	0.00172608586492594	0.000439367311072056	0.00662189304544313	0.00743786090886267	0	0.000125533517449159	0	0.00235375345217173	0.00696711021842832	0	0.000251067034898318	0.000847351242781823	0	0	0	0.0157858398192317	0	0	6.27667587245795e-05	0	0.157952548330404	0.0283078081847853	0.00596284207883505	3.13833793622897e-05	0	0	0	0.0756653276424805	0	0	0	0.034333417022345	0	0	0	0	0	0	0	0.303477278433342	0.00285588752196837	0	0	0	0.00768892794376098	0	0.000219683655536028	0	0.000690434345970374	0	0	0	0	0.000690434345970374	0	6.27667587245795e-05	3.13833793622897e-05	0
"S246"	6	"F"	"Ftrad"	"F.Ftrad.36"	"W"	2014	12	2	17	1	"Dec"	"Dec1W"	0.03	"F.Ftrad.36"	977	0	0	0	0.000197160883280757	0	0	0.000788643533123028	0	0.00177444794952681	0.0425867507886435	0	0.0101209253417455	0.00729495268138801	0	0	0	0	0	0.0624342797055731	0	0.000920084121976866	0	0.00144584647739222	6.5720294426919e-05	0.00400893796004206	0.292192429022082	0	6.5720294426919e-05	0.00512618296529968	0.00328601472134595	0	0.00177444794952681	0.0208990536277603	0	0.00124868559411146	0	0.00755783385909569	0.0171529968454259	6.5720294426919e-05	0	0.00460042060988433	0	0	0	0.00354889589905363	0	0	0	0.000591482649842271	0.0451498422712934	0.140444269190326	0.00584910620399579	0	0	0	0	0	0	0	0	0.0347660357518402	0	0	0	0.00144584647739222	6.5720294426919e-05	0	0.000394321766561514	0.240010515247108	0.00374605678233438	6.5720294426919e-05	0.00111724500525762	0	0.0331230283911672	0	0.000394321766561514	0	0.00111724500525762	0	0	0.000394321766561514	6.5720294426919e-05	0.000985804416403785	0.000460042060988433	0.000525762355415352	0.000131440588853838	0
"S247"	6	"F"	"Ftrad"	"F.Ftrad.37"	"C"	2014	12	2	17	1	"Dec"	"Dec1C"	0.03	"F.Ftrad.37"	977	0	0	0	0.000531951800541203	0	0	0.00212780720216481	0.000693850174618961	0.000161898374077757	0.0957513240974166	0	0.00779425029488632	0.0152415755024632	0.00030066840900155	0.000555080139695169	0	0.00296042741170757	0.000531951800541203	0.0823137590489627	0	0.00201216550639499	0	0.000161898374077757	0.000555080139695169	0.00333048083817101	0.2642181464949	0.000624465157157065	6.93850174618961e-05	0.0103846242801304	0.00175775377570137	0.000416310104771376	0.0030066840900155	0.0082105603996577	0	0.00201216550639499	0	0.00904318060920045	0.0187570830538659	0	0	0.00804866202557994	0.00094826190531258	0	0	0.00483382288317876	0	0	0	0	0.0809260586997248	0.0023359622545505	0.00198903716724102	0.00117954529685223	0	0	0.000208155052385688	0.00161898374077757	0	0	0	0.066748386798344	0.000485695122233272	0	0	0.000508823461387238	0	0	0.00106390360108241	0.250618683072369	0.00161898374077757	0.00030066840900155	0.00603649651918496	0	0.022665772370886	0.000716978513772926	0.000971390244466545	0	0.00367740592548049	6.93850174618961e-05	9.25133566158614e-05	0.00185026713231723	2.31283391539654e-05	0.00261350232439808	0.00111016027939034	0.00212780720216481	0.00108703194023637	0
"S248"	6	"F"	"Ftrad"	"F.Ftrad.38"	"C"	2014	12	2	17	1	"Dec"	"Dec1C"	0.03	"F.Ftrad.38"	977	0	0	9.24513474783895e-05	0	0	0.00131743170156705	0	2.31128368695974e-05	0	0.0409328340960569	0	0.0164563398511533	0.0115333055979291	0.000138677021217584	0.000161789858087182	0	0	0.000855174964175103	0.0456247399805852	0	9.24513474783895e-05	0	0.000208015531826376	0.000739610779827116	0.0079277030462719	0.158022465677437	4.62256737391947e-05	0.00314334581426524	0.00506171127444183	0.00106319049600148	0	0.00129431886469745	0.0165256783617621	0	0.000508482411131142	0	0.00284287893496048	0.281398788887348	0	0	0.00240373503443813	0	0	0	0.00961494013775251	0	0	0	0	0.0233208524014238	0.0103545509175796	0.00161789858087182	6.93385106087921e-05	0	0	0	0.000554708084870337	0	0	0	0.0243840428974252	0.00122498035408866	0	0	0.000208015531826376	2.31128368695974e-05	0	0.00208015531826376	0.263208986270975	0.0154624878657606	0.000231128368695974	0.00208015531826376	0.000184902694956779	0.0362178153746591	0.000300466879304766	0.00489992141635464	0	0.00106319049600148	0	0	0	0	0.00122498035408866	0.000231128368695974	0.00131743170156705	0.00171034992835021	0
"S249"	6	"F"	"Ftrad"	"F.Ftrad.39"	"C"	2014	12	2	17	1	"Dec"	"Dec1C"	0.03	"F.Ftrad.39"	977	0	0	0	0	0	0.000145592196258281	4.85307320860935e-05	0	0	0.0661716531993885	0	0.0194608235665235	0.0186115357550169	0	0	0	0	0.000363980490645701	0.0853655577394385	0	0.00262065953264905	0	0	0.000145592196258281	0.00478027711048021	0.205843100143166	0.00160151415884109	0.000291184392516561	0.0184416781927155	0.00101914537380796	0.000169857562301327	0.00286331319307952	0.00485307320860935	0	0.000922083909635777	0	0.00528984979738419	0.0433379437528815	0.000194122928344374	7.27960981291403e-05	0.016112203052583	0.000339715124602655	0	0	0.0190725777098348	0	0	2.42653660430468e-05	0	0.0196549464948679	0.0274683943607289	0.00380966246875834	0	0	0	0.000655164883162262	2.42653660430468e-05	0	0	0	0.0534808667588751	0.000242653660430468	0	0	0.000776491713377496	0	0	0.0022324136759603	0.282885637329839	0.044114435466259	4.85307320860935e-05	0.00230520977408944	0.000485307320860935	0.0314479143917886	0	0.000169857562301327	0	0.00330008978185436	2.42653660430468e-05	0	0.000946349275678824	0	0.00628472980514911	0.000703695615248356	0.000727960981291403	0	4.85307320860935e-05
"S25"	2	"B"	"Ftrad"	"B.Ftrad.13"	"S"	2015	1	3	15	1	"Jan"	"Jan1S"	0.03	"B.Ftrad.13"	977	0	0.000165462467596933	0	0.000661849870387734	0	0.000386079091059511	0.00490871987204236	0	0.000275770779328222	0.0815729965252882	0	0.0245987535160774	0.0108102145496663	0.000827312337984667	0.000330924935193867	0.000772158182119023	0	0.000882466493850312	0.0779879763940213	5.51541558656445e-05	0.0034747118195356	0.00667365285974298	0.000165462467596933	0.0252606033864652	0.00435717831338591	0.194639016049859	0.00358502013126689	0.00430202415752027	0.00479841156031107	0.00612211130108654	0.000992774805581601	0.00286801610501351	0.0883569576967625	0	0.00226132039049142	0.000165462467596933	0.0258121449451216	0.00253709116981965	0.000386079091059511	0	0.0179802548122001	0.000275770779328222	0	0	0.0581876344382549	0.00264739948155093	5.51541558656445e-05	5.51541558656445e-05	0	0.141525563951244	0.00176493298770062	0.00341955766366996	0.000717004026253378	0	0	0.000165462467596933	0	0.000772158182119023	0.000165462467596933	0	0.0553747724891071	0.00330924935193867	0	0	0.00281286194914787	0.000772158182119023	0.000386079091059511	0.00132369974077547	0.0368429761182505	0.0252054492305995	0.00176493298770062	0.00303347857261045	0.000110308311731289	0.0345816557277591	0.00308863272847609	0.000220616623462578	0	0.00534995311896751	0.000386079091059511	0.000165462467596933	0.000992774805581601	0	0.00386079091059511	0.00176493298770062	0.00954166896475649	0.000386079091059511	0
"S250"	6	"F"	"Ftrad"	"F.Ftrad.40"	"K"	2014	12	2	17	1	"Dec"	"Dec1K"	0.03	"F.Ftrad.40"	977	0	0	0	0.000825354902608122	0	0.000852866732695059	0.00346649059095411	0	0	0.0738417519533399	0	0.011444921316166	0.0161219324309453	0.000165070980521624	0.00063277209199956	0	0	0.000687795752173435	0.0597832067789149	0.00011004732034775	0.000880378562781996	0	0.00121052052382524	0.000412677451304061	0.00486959392538792	0.250797843072521	0.00181578078573787	0.000330141961043249	0.000715307582260372	0.000330141961043249	0.00052272477165181	0.00319137229008474	0.00649279190051722	0	0.000550236601738748	0	0.0252283481897216	0.00277869483878068	0.000137559150434687	0	0.00330141961043249	0.000440189281390998	0	0	0.0018432926158248	0	0	8.25354902608122e-05	0.000550236601738748	0.206366237482117	0.00107296137339056	0.00126554418399912	0	0	0	0	0	0	0.00063277209199956	0	0.0383790029712777	0	0	0	0.0027236711786068	0	0	0.000907890392868934	0.218416419060196	0.00619016176956091	0.00104544954330362	0.00143061516452074	0	0.0220094640695499	0	0.0105095190932101	0	0.00346649059095411	0.000137559150434687	0.000192582810608562	0	2.75118300869374e-05	0.00374160889182348	0.00154066248486849	0.00552987784747441	0	0
"S251"	6	"F"	"Ftrad"	"F.Ftrad.41"	"K"	2015	11	1	18	2	"Nov"	"Nov2K"	0.03	"F.Ftrad.41"	977	0	0	0	0.00300205403697267	0	0.000342339495444251	0.004503081055459	0	0	0.0688365723916364	0	0.00682045610154316	0.0106651919734555	0.000421340917469848	0.00123768894506768	0.00052667614683731	0	0.00100068467899089	0.0653078422078264	0.00028967188076052	0.00163269605519566	0	0	0.000395007110127982	0.00142202559646074	0.301364091220309	0.00168536366987939	0.000711012798230368	0.00113235371570022	0.00237004266076789	0.00258071311950282	0.00208037078000737	0.00210670458734924	0	0.00168536366987939	0	0.00755780270711539	0.00342339495444251	0.000474008532153579	0	0.00869015642281561	0.000316005688102386	0	0	0.00371306683520303	0	0	0	0.000131669036709327	0.0960657291831253	0.00308105545899826	0.00853215357876442	0	0	0	0	0	0	5.2667614683731e-05	0	0.0375520092695002	0.000974350871649023	0	0	0.000658345183546637	0.00118502133038395	0.00028967188076052	0.00666245325749197	0.298493706220045	0.00292305261494707	0.000921683256965292	0.000447674724811713	0	0.0189076736714594	0.00179069889924685	0.00742613367040607	0	0.00350239637646811	0	0	0	7.90014220255965e-05	0	0.00284405119292147	0.00102701848633275	0.000158002844051193	0
"S252"	6	"F"	"Ftrad"	"F.Ftrad.42"	"K"	2015	11	1	18	2	"Nov"	"Nov2K"	0.03	"F.Ftrad.42"	977	0	0	0	0.00100112893262615	0.00155494493790871	0	0	0	0.000788122776748248	0.0829445970988562	0	0.10720599825335	0.0155068481479115	0.000511214774106972	0.00119283447291627	0	0	0.000766822161160457	0.0611327667369587	0	0.00127803693526743	0	0.000340809849404648	0	0.000553816005282553	0.279464076511811	0.000468613542931391	0.0011289326261529	0.00781732592071911	0.00325899418493194	0	0.00198095724966452	0.00668839329456621	0	0.00146974247555754	0	0.0176795109378661	0.00577246682429122	0.000511214774106972	0.000511214774106972	0.00406841757726798	0	0	0.000596417236458134	0.0190640509510725	0	0	8.52024623511619e-05	0	0.0535710482032931	0.00253477325494707	0	0	0	0	0	0	0	8.52024623511619e-05	0	0.0350182120263276	0.00042601231175581	0	0	0.000702920314397086	0	0	0.00198095724966452	0.257141031375807	0.000340809849404648	0.000213006155877905	0	0	0.0144205167529342	0	0.000319509233816857	0	0.000937227085862781	0	0	0	4.2601231175581e-05	0.0015762455534965	0.00213006155877905	0.00287558310435172	0.000319509233816857	2.13006155877905e-05
"S253"	6	"F"	"Ftrad"	"F.Ftrad.43"	"S"	2014	12	2	17	1	"Dec"	"Dec1S"	0.03	"F.Ftrad.43"	977	0	0.0001971263360785	0	0.000131417557385667	0	0	0.000153320483616611	0	0	0.0327010688628001	0	0.00814788855791134	0.00871736463991589	0	0.000284738041002278	0	4.38058524618889e-05	4.38058524618889e-05	0.0611529700367969	0.000175223409847556	0.000569476082004556	0	0.000219029262309445	0.000109514631154722	0.00595759593481689	0.186152970036797	0	0.000963728754161556	0.00120466094270194	0.003154021377256	0.000394252672157	0.00313211845102506	0.0498510601016296	0	0.000525670229542667	0	0.0122437357630979	0.00240932188540389	0.000262835114771333	0	0.00444629402488172	0.00488435254950061	2.19029262309445e-05	0	0.28456281759243	0	0	0	0	0.05913790082355	0.000394252672157	0.00227790432801822	0	0	0.0001971263360785	0	0.000175223409847556	0	0	0	0.0462151743472928	0	0	0	0.000766602418083056	0	0	0.000372349745926056	0.196753986332574	0.00199316628701595	0	0.000613281934466445	0.000262835114771333	0.00970299632030839	0.000153320483616611	0.000109514631154722	0	0.001577010688628	0	0	0	0	0.001182758016471	0.00359207990187489	0.00166462239355178	4.38058524618889e-05	0
"S254"	6	"F"	"Ftrad"	"F.Ftrad.44"	"S"	2014	12	2	17	1	"Dec"	"Dec1S"	0.03	"F.Ftrad.44"	977	0	0	0	0.000371563041862769	0	0	0.000309635868218974	0	0	0.0321402031211295	0	0.0390141193955908	0.00870076789695318	6.19271736437949e-05	0.000216745107753282	0	0.000897944017835026	0.000588308149616051	0.0331310378994303	0	0	0	9.28907604656923e-05	0	0.00325117661629923	0.27105523903889	0.00495417389150359	0.000371563041862769	0.00427297498142185	0.00600693584344811	3.09635868218974e-05	0.00105276195194451	0.00628560812484518	0	0.00108372553876641	0	0.00529477334654446	0.0846544463710676	0	0	0.00492321030468169	0.000216745107753282	0	0.001207579886054	0.00108372553876641	0	0	0	0	0.0206217488233837	0.0727334654446371	0.00956774832796631	0	0	0	0	0	0	0.000495417389150359	0	0.0770064404260589	0.000340599455040872	0	0	0.000959871191478821	0.000154817934109487	0	0.00396333911320287	0.272696309140451	0.00631657171166708	0	0.00455164726281893	0	0.00907233093881595	0	0.00012385434728759	0	0.00185781520931385	0.000154817934109487	0.000340599455040872	0	0	0.0048922467178598	0.0012695070596978	0.00102179836512262	0.000588308149616051	0
