"Replicate"	"Flowcell"	"Run"	"Locus"	"X.SampleID"	"Ecotype"	"Year"	"mon"	"Day"	"Experiment"	"Month"	"Combi"	"label"	"Group"	"numBacV5_Otu_s"	"reads"	"c__ABS-6_unclassified"	"c__Acidobacteria-5_unclassified"	"c__Actinobacteria_unclassified"	"c__Alphaproteobacteria_unclassified"	"c__Bacilli_unclassified"	"c__Betaproteobacteria_unclassified"	"c__C0119_unclassified"	"c__Chloroflexi_unclassified"	"c__Deltaproteobacteria_unclassified"	"c__Gammaproteobacteria_unclassified"	"c__Gemm-1_unclassified"	"c__Gemm-3_unclassified"	"c__Gemmatimonadetes_unclassified"	"c__ML635J-21_unclassified"	"c__OPB56_unclassified"	"c__PAUC37f_unclassified"	"c__Pla4_unclassified"	"c__RB25_unclassified"	"c__S085_unclassified"	"c__SJA-28_unclassified"	"c__SJA-4_unclassified"	"c__Thermoleophilia_unclassified"	"c__TK10_unclassified"	"c__TK17_unclassified"	"c__TM7-3_unclassified"	"k__Bacteria_unclassified"	"o__[Chthoniobacterales]"	"o__[Entotheonellales]"	"o__[Fimbriimonadales]"	"o__[Pedosphaerales]"	"o__[Roseiflexales]"	"o__[Saprospirales]"	"o__0319-7L14"	"o__258ds10"	"o__A21b"	"o__Acidimicrobiales"	"o__Acidobacteriales"	"o__Actinomycetales"	"o__Aeromonadales"	"o__AKIW781"	"o__AKYG885"	"o__Alteromonadales"	"o__Armatimonadales"	"o__B07_WMSP1"	"o__Bacillales"	"o__Bacteroidales"	"o__Bdellovibrionales"	"o__Burkholderiales"	"o__Cardiobacteriales"	"o__Caulobacterales"	"o__Chlamydiales"	"o__Chloroflexales"	"o__Clostridiales"	"o__Cytophagales"	"o__Deinococcales"	"o__Desulfuromonadales"	"o__DH61"	"o__DS-18"	"o__Ellin329"	"o__Ellin5290"	"o__Ellin6067"	"o__Ellin6513"	"o__Enterobacteriales"	"o__Flavobacteriales"	"o__Fusobacteriales"	"o__Gaiellales"	"o__Gallionellales"	"o__Gemellales"	"o__Gemmatimonadales"	"o__Herpetosiphonales"	"o__HTCC2188"	"o__IS-44"	"o__JG30-KF-AS9"	"o__KD8-87"	"o__Lactobacillales"	"o__Legionellales"	"o__Methylococcales"	"o__Methylophilales"	"o__Micrococcales"	"o__MIZ46"	"o__MND1"	"o__Myxococcales"	"o__N1423WL"	"o__NB1-j"	"o__Neisseriales"	"o__Nitrosomonadales"	"o__Nitrospirales"	"o__p04_C01"	"o__Pasteurellales"	"o__Phycisphaerales"	"o__Pseudomonadales"	"o__Rhizobiales"	"o__Rhodobacterales"	"o__Rhodocyclales"	"o__Rhodospirillales"	"o__Rickettsiales"	"o__Rubrobacterales"	"o__SBla14"	"o__SC-I-84"	"o__SHA-20"	"o__SJA-15"	"o__Solibacterales"	"o__Solirubrobacterales"	"o__Sphingobacteriales"	"o__Sphingomonadales"	"o__Spirobacillales"	"o__Sva0725"	"o__Syntrophobacterales"	"o__Thiotrichales"	"o__Xanthomonadales"	"p__Actinobacteria_unclassified"	"p__Bacteroidetes_unclassified"	"p__Chlorobi_unclassified"	"p__Chloroflexi_unclassified"	"p__FBP_unclassified"	"p__Proteobacteria_unclassified"
"S243"	6	"F"	"BacV5"	"F.BacV5.33"	"W"	2014	12	17	1	"Dec"	"Dec1W"	0.03	"F.BacV5.33"	1926	12738	0	0.000706547338671691	0	0.000471031559114461	0	0.000628042078819281	0	0.000785052598524101	7.85052598524101e-05	0.00039252629926205	0.00141309467734338	0	0.000706547338671691	0	0	0.00015701051970482	0	0.00015701051970482	0.00015701051970482	0	0	7.85052598524101e-05	0.00031402103940964	0	0	0.000549536818966871	0	0	0	0.00133458941749097	0.00573088396922594	0	0.00102056837808133	0.00023551577955723	0.00031402103940964	0.00392526299262051	0.00125608415763856	0.138797299419061	0	0	0.000863557858376511	0	0.00015701051970482	0.00149159993719579	0.170827445438844	0.00023551577955723	0.000549536818966871	0.0609985869053227	0	0.00502433663055425	0.00031402103940964	0.00102056837808133	0.0046318103312922	0.000706547338671691	0.00133458941749097	0.000471031559114461	7.85052598524101e-05	0	0.00015701051970482	0.00102056837808133	0.000549536818966871	0.00015701051970482	0.00337572617365363	0.00329722091380122	0	0.0085570733239127	0.00015701051970482	0	0.00133458941749097	0	0.00015701051970482	0	0	0	0.0038467577327681	0	7.85052598524101e-05	0.0173496624273826	0.00023551577955723	0.000785052598524101	0.00015701051970482	0.0093421259224368	0	0	0	0	0.000863557858376511	0.00015701051970482	0	0	0.0325011775788978	0.312843460511854	0.00667294708745486	0	0.0031402103940964	0	0	0.00015701051970482	0.00368974721306328	0	0	0.00211964201601507	0.0115402731983043	0	0.154498351389543	7.85052598524101e-05	0.00031402103940964	0.000785052598524101	7.85052598524101e-05	0.00816454702465065	0.00243366305542471	0	0	0.00109907363793374	0.000392526299262051	0
"S244"	6	"F"	"BacV5"	"F.BacV5.34"	"W"	2014	12	17	1	"Dec"	"Dec1W"	0.03	"F.BacV5.34"	1926	9587	0	0	0	0	0	0	0.000625847501825389	0	0.000208615833941796	0	0	0	0	0	0	0	0	0	0.000312923750912694	0	0	0	0	0	0	0.00125169500365078	0	0	0	0	0	0	0.000104307916970898	0	0	0.00156461875456347	0	0.0760404714717847	0	0	0	0	0	0	0.425367685407322	0.000730155418796287	0.000104307916970898	0.0884531135913216	0	0.00114738708667988	0	0	0.000417231667883592	0.000625847501825389	0.00792740168978825	0.000208615833941796	0	0	0	0	0.000104307916970898	0	0.00052153958485449	0.00219046625638886	0	0.00135600292062168	0	0	0.000104307916970898	0	0	0	0	0	0.00260769792427245	0	0	0.0053197037655158	0	0	0	0.00187754250547617	0	0	0	0.000104307916970898	0	0	0.000312923750912694	0	0.0884531135913216	0.0998226765411495	0.00219046625638886	0	0.00239908209033066	0	0	0	0.00052153958485449	0	0	0.000104307916970898	0.00281631375821425	0	0.180661312193595	0.000104307916970898	0	0	0	0.00292062167518515	0	0	0	0	0.000417231667883592	0
"S245"	6	"F"	"BacV5"	"F.BacV5.35"	"W"	2014	12	17	1	"Dec"	"Dec1W"	0.03	"F.BacV5.35"	1926	19654	0	0.000203520911773685	0	0.000559682507377633	0.000152640683830264	0.000356161595603948	0	0	0.000101760455886842	0.000203520911773685	0.00106848478681184	0	0.000254401139717106	0	0	0	0	0.000152640683830264	0.000610562735321054	0	0	0	0	0	0	0.000152640683830264	0.000712323191207897	0	0	0.000508802279434212	0.000763203419151318	0	0.00127200569858553	0	5.08802279434212e-05	0.00249313116922764	0.000203520911773685	0.0741324921135647	0	0	0	0.000254401139717106	0	0.000305281367660527	0.227434618907093	0.00152640683830264	0.00183168820596316	0.0419761880533225	0	0.0083952376106645	0.000305281367660527	0	0.00290017299277501	0.000559682507377633	0	0.00111936501475527	0	0	0.00183168820596316	0.000559682507377633	0.000457922051490791	0.000203520911773685	0.00122112547064211	0.00518978325022896	0	0.00574946575760659	0	0.000152640683830264	0.000356161595603948	0	0	0	0.000356161595603948	0	0.0016790475221329	0	0	0.010023404904854	0	0.000254401139717106	0	0.00371425663986975	0	0	0	0.000661442963264475	0.000559682507377633	0	0.000152640683830264	0	0.0438587564872291	0.33804823445609	0.00244225094128422	0	0.00254401139717106	0	0	0	0.00137376615447237	0	0.000203520911773685	0.00188256843390658	0.0140429429123842	0.000254401139717106	0.184389946066958	0	0	5.08802279434212e-05	0.000305281367660527	0.00396865777958685	0.000152640683830264	0.000203520911773685	0	0.000356161595603948	0.00223873002951053	0
"S246"	6	"F"	"BacV5"	"F.BacV5.36"	"W"	2014	12	17	1	"Dec"	"Dec1W"	0.03	"F.BacV5.36"	1926	15195	0	0.000394866732477789	0	6.58111220796315e-05	0	0.000723922342875946	0.00092135570911484	6.58111220796315e-05	0	0.000263244488318526	0.000263244488318526	0	0.000394866732477789	0	0	6.58111220796315e-05	0	0	0.000526488976637052	0	0	6.58111220796315e-05	0	0	0	0.00151365580783152	0	0	0	0.000658111220796315	0.00309312273774268	0	0.000592300098716683	0	0.000855544587035209	0.00368542283645936	0.000394866732477789	0.124843698585061	0	0	0.000987166831194472	0.000131622244159263	0.000131622244159263	0.000855544587035209	0.147416913458374	0.00046067785455742	0.000526488976637052	0.0589667653833498	0	0.00658111220796315	0.000329055610398157	0.000131622244159263	0.00210595590654821	0.000131622244159263	0	0.000723922342875946	0	0	0.000131622244159263	0.000263244488318526	0.000131622244159263	0.000197433366238894	6.58111220796315e-05	0.00598881210924646	0	0.00631786771964462	0.000131622244159263	6.58111220796315e-05	0.000723922342875946	0.000131622244159263	0	6.58111220796315e-05	0.000131622244159263	0	0.000394866732477789	0.002500822639026	0	0.0103323461665021	0	0.00118460019743337	0.00046067785455742	0.00776571240539651	0.000131622244159263	6.58111220796315e-05	0.000197433366238894	0.000394866732477789	0.000855544587035209	0	6.58111220796315e-05	0.000263244488318526	0.0261928265876933	0.317341230667983	0.00394866732477789	0	0.00223757815070747	0	0	0.000197433366238894	0.002500822639026	0	0.000131622244159263	0.001250411319513	0.00737084567291872	0	0.23395853899309	0	0.000131622244159263	0.000592300098716683	0.000329055610398157	0.00440934517933531	0.000987166831194472	0.000131622244159263	0	0.000263244488318526	0.000197433366238894	0
"S247"	6	"F"	"BacV5"	"F.BacV5.37"	"C"	2014	12	17	1	"Dec"	"Dec1C"	0.03	"F.BacV5.37"	1926	16800	0	0.000238095238095238	5.95238095238095e-05	0.000178571428571429	0	0.00101190476190476	5.95238095238095e-05	0	5.95238095238095e-05	0.000476190476190476	0.00196428571428571	0	0.000595238095238095	0	0	0	0	0	0.000535714285714286	0	0	0.000119047619047619	0	0	0	0.0025	0	5.95238095238095e-05	0	0.000535714285714286	0.00880952380952381	0.000178571428571429	0.00214285714285714	0.000119047619047619	0.000773809523809524	0.00303571428571429	0.000773809523809524	0.0786309523809524	0	0	0.0025	5.95238095238095e-05	0.000119047619047619	0.000714285714285714	0.123690476190476	0.000416666666666667	0.000892857142857143	0.0964880952380952	0	0.0056547619047619	0.000119047619047619	5.95238095238095e-05	0.00291666666666667	0.000178571428571429	0.000297619047619048	0.000714285714285714	0.000119047619047619	5.95238095238095e-05	0	0.000238095238095238	0.000357142857142857	0.000178571428571429	0.000476190476190476	0.00940476190476191	0	0.0114880952380952	0	0	0.00226190476190476	0	0	0	0.000476190476190476	0	0.000892857142857143	5.95238095238095e-05	0.000178571428571429	0.012797619047619	0.000119047619047619	0.000535714285714286	0.00107142857142857	0.00988095238095238	0.000476190476190476	0	0	0.000178571428571429	0.000654761904761905	0	5.95238095238095e-05	0	0.0260714285714286	0.356011904761905	0.00398809523809524	0	0.00166666666666667	0	0	0	0.00279761904761905	0	0.000178571428571429	0.00178571428571429	0.0116071428571429	5.95238095238095e-05	0.19547619047619	0.000238095238095238	5.95238095238095e-05	0.00113095238095238	0.000595238095238095	0.00732142857142857	0.000654761904761905	0.000178571428571429	0	0.000297619047619048	0.000178571428571429	5.95238095238095e-05
"S248"	6	"F"	"BacV5"	"F.BacV5.38"	"C"	2014	12	17	1	"Dec"	"Dec1C"	0.03	"F.BacV5.38"	1926	16849	0	0.000890260549587513	5.93507033058342e-05	0.00344234079173838	0	0.00178052109917503	0.00071220843967001	0.000771559142975844	0.000118701406611668	0.00100896195619918	0.00249272953884504	0	0.000771559142975844	5.93507033058342e-05	0	0	0.000296753516529171	0.000118701406611668	0	5.93507033058342e-05	0	0	0	0	0	0.00166181969256336	0	0.000237402813223337	0	0.00124636476942252	0.00646922666033593	0	0.0022553267256217	0.000178052109917503	0.000830909846281678	0.00599442103388925	0.000890260549587513	0.0967416463885097	0	0	0.00154311828595169	0.000415454923140839	0	0.00160246898925752	0.168496646685263	0.00166181969256336	0.00136506617603419	0.14303519496706	0	0.00670662947355926	0.000237402813223337	0	0.0045106534512434	0.000356104219835005	0.000652857736364176	0.000593507033058342	0	5.93507033058342e-05	0.000474805626446673	0.000415454923140839	0.00071220843967001	0	0.000356104219835005	0.00706273369339427	0	0.0129384533206718	0	0	0.00273013235206837	5.93507033058342e-05	5.93507033058342e-05	0	0.000178052109917503	0	5.93507033058342e-05	0	0.000534156329752508	0.0178645616950561	0	0.00195857320909253	0.000415454923140839	0.0260549587512612	0.000296753516529171	0	0.000178052109917503	0.000949611252893347	0.00130571547272835	0	5.93507033058342e-05	0.000237402813223337	0.0315152234553979	0.278354798504362	0.0154905335628227	0.000356104219835005	0.00385779571487922	0	0	0.000237402813223337	0.00350169149504422	5.93507033058342e-05	5.93507033058342e-05	0.00213662531901003	0.0130571547272835	0	0.101430351949671	0.000296753516529171	0.000415454923140839	0.000949611252893347	0.000830909846281678	0.00979286604546264	0.00130571547272835	0.000474805626446673	0	0	0.000593507033058342	5.93507033058342e-05
"S249"	6	"F"	"BacV5"	"F.BacV5.39"	"C"	2014	12	17	1	"Dec"	"Dec1C"	0.03	"F.BacV5.39"	1926	12786	0	0.000312842171124668	0	0.000234631628343501	0	0.00203347411231034	0.000547473799468168	0	0.000625684342249335	0.00148600031284217	0.00125136868449867	7.82105427811669e-05	0.000391052713905835	0	0	0	0	7.82105427811669e-05	0	0.000156421085562334	0	7.82105427811669e-05	0.000156421085562334	0	0	0.00226810574065384	0	0	7.82105427811669e-05	0.000782105427811669	0.00516189582355702	0	0.001407789770061	0	0.000391052713905835	0.00422336931018301	0.001407789770061	0.0805568590646019	0	0	0.00218989519787267	0	0.000156421085562334	0.00132957922727984	0.190129829501017	0.000860315970592836	0.000782105427811669	0.0813389644924136	0	0.00539652745190052	0.000234631628343501	0.000156421085562334	0.0323009541686219	0.000312842171124668	0.00610042233693102	7.82105427811669e-05	0	0.000156421085562334	0.000234631628343501	0.000860315970592836	0.000156421085562334	0	0.00156421085562334	0.00195526356952917	0	0.00954168621930236	7.82105427811669e-05	0	0.00179884248396684	0.000469263256687001	0.000312842171124668	0	0.000703894885030502	7.82105427811669e-05	0.000312842171124668	0	0	0.00821210699202253	0	0.000938526513374003	0.00109494759893634	0.014547160957297	0	0	0	0.000469263256687001	0.00101673705615517	0	0.000312842171124668	0.000469263256687001	0.0336305333959018	0.279055216643203	0.00868137024870953	0	0.00328484279680901	0	0	0.000156421085562334	0.00320663225402784	0	0	0.00125136868449867	0.00977631784764586	0.000156421085562334	0.176364773971531	0.000156421085562334	0.000391052713905835	0.000938526513374003	0.000391052713905834	0.0105584232754575	0.00109494759893634	0.000391052713905835	0	0.000156421085562334	0	0
"S25"	2	"B"	"BacV5"	"B.BacV5.13"	"S"	2015	1	15	1	"Jan"	"Jan1S"	0.03	"B.BacV5.13"	1926	5031	0	0.000198767640628106	0.000198767640628106	0.000198767640628106	0	0.00198767640628106	0.000198767640628106	0.00119260584376863	0.000397535281256211	0.000993838203140529	0.00238521168753727	0	0.00119260584376863	0	0	0.000596302921884317	0.000198767640628106	0.000198767640628106	0.000198767640628106	0	0	0.000198767640628106	0	0	0	0.0035778175313059	0	0.000198767640628106	0	0.00198767640628106	0.0216656728284635	0	0.00178890876565295	0.000198767640628106	0.000993838203140529	0.00814947326575234	0.00238521168753727	0.133770622142715	0	0	0.00198767640628106	0.0033790498906778	0.000198767640628106	0.000993838203140529	0.00874577618763665	0.000596302921884317	0.0035778175313059	0.242894056847545	0	0.0067580997813556	0	0.000596302921884317	0.00159014112502485	0.00178890876565295	0.0035778175313059	0.000397535281256211	0.000795070562512423	0.000198767640628106	0	0.000198767640628106	0.000397535281256211	0	0	0.00417412045319022	0	0.0149075730471079	0.000397535281256211	0	0.00417412045319022	0.00119260584376863	0	0	0	0	0.000198767640628106	0	0	0.0194792287815544	0	0.000795070562512423	0.00119260584376863	0.0411449016100179	0.000198767640628106	0	0	0.000198767640628106	0.000795070562512423	0.000198767640628106	0	0	0.00238521168753727	0.259391771019678	0.00894454382826476	0.000198767640628106	0.00556549393758696	0.000397535281256211	0	0.000198767640628106	0.00318028225004969	0	0	0.00178890876565295	0.0162989465315047	0.000198767640628106	0.130391572252037	0.000198767640628106	0.000795070562512423	0.00139137348439674	0.000397535281256211	0.0119260584376863	0.00238521168753727	0	0.000198767640628106	0.000198767640628106	0	0.000795070562512423
"S250"	6	"F"	"BacV5"	"F.BacV5.40"	"K"	2014	12	17	1	"Dec"	"Dec1K"	0.03	"F.BacV5.40"	1926	17252	0	0.000231857175979597	0	0.000753535821933689	5.79642939948991e-05	0.00069557152793879	0.000463714351959193	0.000115928587989798	0.000173892881984697	0.000579642939948991	0.00139114305587758	0	0.000579642939948991	0	0	0.000289821469974496	5.79642939948991e-05	0	0.000579642939948991	0	0	0	0	0	0	0.00121725017389288	0	0.000115928587989798	0	0.00220264317180617	0.00794110827730118	5.79642939948991e-05	0.00115928587989798	0	0.00104335729190818	0.00440528634361233	0.00110132158590308	0.0977277996753999	0	0.000115928587989798	0.00121725017389288	0.000579642939948991	5.79642939948991e-05	0.00168096452585208	0.11511708787387	0.000753535821933689	0.000869464409923487	0.142881984697426	0	0.0112450730350104	0.000115928587989798	0.000173892881984697	0.00255042893577556	0.000985392997913285	0.00115928587989798	0.000811500115928588	5.79642939948991e-05	0.000115928587989798	0.000347785763969395	0.000521678645954092	0.000405750057964294	0.000231857175979597	0.000347785763969395	0.00620217945745421	0	0.00886853698121957	5.79642939948991e-05	0.000115928587989798	0.00202875028982147	0.000115928587989798	0.000173892881984697	0	5.79642939948991e-05	0.000231857175979597	5.79642939948991e-05	0	5.79642939948991e-05	0.0119986088569441	0	0.000869464409923487	0.000173892881984697	0.0126941803848829	0.000289821469974496	0	0	5.79642939948991e-05	0.000985392997913286	0	0	0	0.0202875028982147	0.394389056341294	0.00272432181776026	0	0.00266635752376536	0.000173892881984697	0	5.79642939948991e-05	0.00307210758172965	0	0	0.00231857175979597	0.0162879666125667	0.000463714351959193	0.0806283329469047	0.000347785763969395	0.000637607233943891	0.000347785763969395	0.000115928587989798	0.0102596800370971	0.000927428703918386	0.000289821469974496	0	0.000521678645954092	0.0131578947368421	0
"S251"	6	"F"	"BacV5"	"F.BacV5.41"	"K"	2015	11	18	2	"Nov"	"Nov2K"	0.03	"F.BacV5.41"	1926	17334	0.00017307026652821	0.000807661243798315	0.000230760355370947	0.000519210799584631	0	0.0017307026652821	0.000346140533056421	0	0.000403830621899158	0.000403830621899158	0.00149994230991116	0	0.000980731510326526	0	0	0.000288450444213684	0	0	0.000749971154955579	5.76900888427368e-05	5.76900888427368e-05	0.000230760355370947	0	0	0	0.0028268143532941	0	0	0.000115380177685474	0.00161532248759663	0.00646128995038652	0	0.00317295488635053	5.76900888427368e-05	0.000923041421483789	0.00519210799584631	0.00144225222106842	0.13955232491058	0	0	0.00213453328718126	0.000115380177685474	5.76900888427368e-05	0.00230760355370947	0.159282335294796	0.000576900888427368	0.000634590977270105	0.102919118495442	0	0.00749971154955579	0.000115380177685474	0	0.00334602515287874	0.000519210799584631	0.000980731510326526	0.000461520710741895	5.76900888427368e-05	0.000346140533056421	0.000403830621899158	0.00017307026652821	0.000692281066112842	5.76900888427368e-05	0.00236529364255221	0.003288335064036	0	0.0137302411445714	0	0	0.00178839275412484	0.000461520710741895	0.00017307026652821	5.76900888427368e-05	5.76900888427368e-05	0	0.000288450444213684	0	0	0.023883696780893	0	0.000865351332641052	0.00190377293181031	0.0171339563862928	0.000230760355370947	0	0	0.000461520710741895	0.000980731510326526	5.76900888427368e-05	0	0	0.0452290296527057	0.243106034383293	0.00299988461982231	0	0.00415368639667705	0	0.00017307026652821	0.000230760355370947	0.00559593861774547	5.76900888427368e-05	0	0.00190377293181031	0.0148263528325834	5.76900888427368e-05	0.144975193261798	0.000230760355370947	0.000634590977270105	0.00115380177685474	0.000749971154955579	0.0106726664359063	0.00132687204338295	0.000576900888427368	0	0.000865351332641052	0.000115380177685474	0.000115380177685474
"S252"	6	"F"	"BacV5"	"F.BacV5.42"	"K"	2015	11	18	2	"Nov"	"Nov2K"	0.03	"F.BacV5.42"	1926	14314	0	0	0	0.000628755064971357	0	0.000419170043314238	0	0.000349308369428531	0	0.000279446695542825	0.000489031717199944	0	0.000139723347771413	0	0	0.000139723347771413	0.000139723347771413	0	0	0	0	6.98616738857063e-05	0	0	0	0.000768478412742769	0	0	0	0.000279446695542825	0.00139723347771413	0	0.000698616738857063	0	0.000209585021657119	0.00174654184714266	0.000489031717199944	0.103954170741931	0	0	0.000489031717199944	0.000139723347771413	0	0.000209585021657119	0.0806203716641051	0.000349308369428531	0.000489031717199944	0.0765683945787341	0	0.00761492245354199	0	0	0.000908201760514182	0.000628755064971357	0.000489031717199944	0.000209585021657119	0	0	6.98616738857063e-05	0.000279446695542825	0.000279446695542825	0	0.000768478412742769	0.0173955567975409	0	0.00321363699874249	0	0	0.000279446695542825	0	6.98616738857063e-05	0	0.000209585021657119	0	0.000209585021657119	0	0	0.00482045549811373	0	6.98616738857063e-05	0.000139723347771413	0.00209585021657119	0	0	0	0	0.000209585021657119	0	6.98616738857063e-05	0	0.0138326114293698	0.414070141120581	0.00160681849937124	0	0.000698616738857063	0	0	0	0.000978063434399888	0	0.000139723347771413	0.000768478412742769	0.00468073215034232	0.000838340086628476	0.243887103535001	0	0	0	6.98616738857063e-05	0.00503004051977085	0.000419170043314238	0.000139723347771413	0	0.000209585021657119	0.00153695682548554	0
"S253"	6	"F"	"BacV5"	"F.BacV5.43"	"S"	2014	12	17	1	"Dec"	"Dec1S"	0.03	"F.BacV5.43"	1926	16648	0	0.000660740028832292	0.00012013455069678	0.000300336376741951	0.000240269101393561	0.00240269101393561	0.000660740028832292	0.000600672753483902	0	0.000540605478135512	0.00228255646323883	0	0.0012013455069678	0	0	6.00672753483902e-05	0.00012013455069678	6.00672753483902e-05	0.000420470927438731	0	0	0.00012013455069678	0	0	0	0.00198222008649688	0.000420470927438731	0	0	0.00138154733301297	0.00931042767900048	6.00672753483902e-05	0.00240269101393561	0	0.000840941854877463	0.00690773666506487	0.000840941854877463	0.114608361364728	0	0.000360403652090341	0.00216242191254205	0.000300336376741951	0.000360403652090341	0.000720807304180682	0.147705430081691	0.000780874579529072	0.000780874579529073	0.0861965401249399	0	0.00252282556463239	6.00672753483902e-05	0.000240269101393561	0.00696780394041326	0.000901009130225853	0.0036641037962518	0.000360403652090341	0	0	0.00012013455069678	0.000180201826045171	0.000901009130225853	6.00672753483902e-05	0.000240269101393561	0.00276309466602595	0	0.013395002402691	0	0	0.00108121095627102	0.000300336376741951	0.000300336376741951	6.00672753483902e-05	0.000180201826045171	0	0.000360403652090341	0	6.00672753483902e-05	0.0195819317635752	0.000240269101393561	0.000901009130225853	0.00126141278231619	0.0162782316194137	0.000540605478135512	0.000180201826045171	6.00672753483902e-05	0.00012013455069678	0.00216242191254205	6.00672753483902e-05	0.000360403652090341	0	0.0320759250360404	0.323402210475733	0.00456511292647766	6.00672753483902e-05	0.00312349831811629	0.00012013455069678	0	0.000300336376741951	0.00528592023065834	6.00672753483902e-05	0	0.00138154733301297	0.013695338779433	6.00672753483902e-05	0.134550696780394	0.000840941854877463	0.000901009130225853	0.00132148005766458	0.000540605478135512	0.0103315713599231	0.00168188370975493	0.000180201826045171	0	0.000300336376741951	0.000720807304180682	0.00012013455069678
"S254"	6	"F"	"BacV5"	"F.BacV5.44"	"S"	2014	12	17	1	"Dec"	"Dec1S"	0.03	"F.BacV5.44"	1926	17320	0	0.000808314087759815	0	0.00023094688221709	0.000115473441108545	0.00213625866050808	0.00046189376443418	5.77367205542725e-05	5.77367205542725e-05	0.000577367205542725	0.00202078521939954	0	0.00103926096997691	0	0	0.000288683602771363	5.77367205542725e-05	0	0.00046189376443418	5.77367205542725e-05	0	0.00023094688221709	0	0	0	0.00213625866050808	0	0.000115473441108545	0	0.00225173210161663	0.00900692840646651	0.000115473441108545	0.00219399538106236	0	0.000115473441108545	0.0052540415704388	0.00184757505773672	0.121131639722864	0	0.00023094688221709	0.00282909930715935	0.000173210161662818	0.000288683602771363	0.00173210161662818	0.2135103926097	0.00219399538106236	0.001270207852194	0.118129330254042	0	0.00889145496535797	0.000173210161662818	0.00092378752886836	0.00848729792147806	0.00132794457274827	0.0081986143187067	0.00092378752886836	0	0	0.00023094688221709	0.000288683602771363	0.000981524249422633	0.000346420323325635	0.000346420323325635	0.00265588914549654	0	0.0124711316397229	0	0.000173210161662818	0.00248267898383372	0.000173210161662818	0.000115473441108545	5.77367205542725e-05	0.000288683602771363	0.000115473441108545	0.000288683602771363	0	0.00069284064665127	0.0124711316397229	5.77367205542725e-05	0.000577367205542725	0.00161662817551963	0.027540415704388	0.000404157043879908	5.77367205542725e-05	0	0.000404157043879908	0.000866050808314088	0	0.000115473441108545	0	0.036662817551963	0.189491916859122	0.00710161662817552	0.000115473441108545	0.00259815242494226	0	0	0.000115473441108545	0.00346420323325635	0.000115473441108545	5.77367205542725e-05	0.00242494226327945	0.0134526558891455	0	0.140127020785219	0.000635103926096998	0.000866050808314088	0.00069284064665127	0.000750577367205543	0.0112009237875289	0.00138568129330254	0	0	0.000808314087759815	0	5.77367205542725e-05
